Archiv der Evangelischen Kirche im Rheinland, Bibliothek	http://lobid.org/organisations/DE-Due72#!
Archiv der Evangelischen Landeskirche Anhalts	http://lobid.org/organisations/DE-2532#!
Archiv der Fürst Donnersmarck-Stiftung zu Berlin	http://lobid.org/organisations/DE-4080#!
Archiv der Gemeinde Swisttal	http://lobid.org/organisations/DE-2289#!
Archiv der Hansestadt Lübeck	http://lobid.org/organisations/DE-2392#!
Archiv der Hansestadt Lübeck, Handbibliothek	http://lobid.org/organisations/DE-Lue13#!
Archiv der Hansestadt Lüneburg	http://lobid.org/organisations/DE-2428#!
Archiv der Jugendkulturen e.V., Bibliothek und Archiv	http://lobid.org/organisations/DE-2323#!
Archiv der Kolpingstadt Kerpen	http://lobid.org/organisations/DE-2149#!
Archiv der Lippischen Landeskirche	http://lobid.org/organisations/DE-2250#!
Archiv der Martin-Luther-Universität Halle-Wittenberg	http://lobid.org/organisations/DE-2332#!
Archiv der Max-Planck-Gesellschaft	http://lobid.org/organisations/DE-2344#!
Archiv der Max-Planck-Gesellschaft, Bibliothek	http://lobid.org/organisations/DE-B1518#!
Archiv der Pfarre St. Gertrud (St. Mariae Himmelfahrt), Bibliothek Turck	http://lobid.org/organisations/DE-Hzr1#!
Archiv der Regensburgischen Botanischen Gesellschaft	http://lobid.org/organisations/DE-4156#!
Archiv der Region Hannover	http://lobid.org/organisations/DE-2097#!
Archiv der sozialen Demokratie der Friedrich-Ebert-Stiftung	http://lobid.org/organisations/DE-2281#!
Archiv der Stadt Erftstadt	http://lobid.org/organisations/DE-2446#!
Archiv der Stadt Erftstadt, Bibliothek	http://lobid.org/organisations/DE-2447#!
Archiv der Stadt Eschweiler	http://lobid.org/organisations/DE-2305#!
Archiv der Stadt Menden (Sauerland)	http://lobid.org/organisations/DE-Men1#!
Archiv der Universität Hohenheim	http://lobid.org/organisations/DE-2786#!
Archiv der Universität Hohenheim, Bibliothek	http://lobid.org/organisations/DE-100-505#!
Archiv der Ursula Mattheuer-Neustädt und Wolfgang Mattheuer Stiftung, Bibliothek	http://lobid.org/organisations/DE-2384#!
Archiv des Amtes Kisdorf	http://lobid.org/organisations/DE-2448#!
Archiv des Amtes Schrevenborn	http://lobid.org/organisations/DE-4098#!
Archiv des Bistums Augsburg	http://lobid.org/organisations/DE-Aug10#!
Archiv des Bistums Speyer	http://lobid.org/organisations/DE-2780#!
Archiv des Deutschen Theaters Berlin	http://lobid.org/organisations/DE-2087#!
Archiv des Erzbistums Bamberg	http://lobid.org/organisations/DE-2585#!
Archiv des Erzbistums München und Freising	http://lobid.org/organisations/DE-2043#!
Archiv des Evangelischen Kirchenkreises Wittgenstein	http://lobid.org/organisations/DE-2166#!
Archiv des Geistlichen Stifts St. Bartholomäi Zerbst	http://lobid.org/organisations/DE-2515#!
Archiv des Heimatvereins Vilsbiburg	http://lobid.org/organisations/DE-Vlb2#!
Archiv des Instituts für Grenzgebiete der Psychologie und Psychohygiene e.V.	http://lobid.org/organisations/DE-2432#!
Archiv des Jugendhauses Düsseldorf e.V.	http://lobid.org/organisations/DE-2236#!
Archiv des Katholischen Militärbischofs	http://lobid.org/organisations/DE-3081#!
Archiv des Katholischen Stadtpfarramtes Mariae Himmelfahrt	http://lobid.org/organisations/DE-Wel2#!
Archiv des Landeswohlfahrtsverbandes	http://lobid.org/organisations/DE-2794#!
Archiv des Landkreises Cuxhaven	http://lobid.org/organisations/DE-2469#!
Archiv des Landtages von Sachsen-Anhalt	http://lobid.org/organisations/DE-2834#!
Archiv des Marktes Wolnzach	http://lobid.org/organisations/DE-Woz1#!
Archiv des Städtischen Musikvereins zu Düsseldorf e. V. gegr. 1818	http://lobid.org/organisations/DE-2327#!
Archiv Diözesancaritasverband Limburg	http://lobid.org/organisations/DE-3004#!
Archiv Frau und Musik	http://lobid.org/organisations/DE-Ks15#!
Archiv für alternatives Schrifttum	http://lobid.org/organisations/DE-2733#!
Archiv für Christlich-Demokratische Politik der Konrad-Adenauer-Stiftung e.V.	http://lobid.org/organisations/DE-2133#!
Archiv für Christlich-Soziale Politik (ACSP)	http://lobid.org/organisations/DE-2224#!
Archiv für soziale Bewegungen in Baden, Bibliothek	http://lobid.org/organisations/DE-Frei202#!
Archiv Geiger	http://lobid.org/organisations/DE-MUS-049629#!
Archiv Günther Enderlein	http://lobid.org/organisations/DE-2784#!
Archiv Historische Bildpostkarten der Universität Osnabrück	http://lobid.org/organisations/DE-3066#!
Archiv im Haus der Geschichte des Ruhrgebiets	http://lobid.org/organisations/DE-2044#!
Archiv im Rhein-Kreis Neuss	http://lobid.org/organisations/DE-Dom1#!
Archiv Markt Ottobeuren	http://lobid.org/organisations/DE-Otb2#!
Archiv Museum für Naturkunde Berlin, Leibniz-Institut für Evolutions- und Biodiversitätsforschung	http://lobid.org/organisations/DE-4120#!
Archiv OLG-Rechtsprechung	http://lobid.org/organisations/ZDB-88-JRI#!
Archiv SAXONIA-FREIBERG-STIFTUNG	http://lobid.org/organisations/DE-4209#!
Archiv Schreibende ArbeiterInnen	http://lobid.org/organisations/DE-2257#!
Archiv und Bücherei im AllerWeltHaus Hagen e. V.	http://lobid.org/organisations/DE-Hag7#!
Archiv und Sammlung Hermann Rorschach	http://lobid.org/organisations/CH-000956-2#!
Archiv, Lese- und Medienzentrum Oder-Spree	http://lobid.org/organisations/DBS-YY413#!
Archive der Universität Konstanz	http://lobid.org/organisations/DE-WWW7#!
Archivschule Marburg, Bibliothek	http://lobid.org/organisations/DE-Mb106#!
Archivverbund Stadtarchiv/Staatsfilialarchiv Bautzen	http://lobid.org/organisations/DE-2163#!
Aristoteles Latinus Database [Nationallizenz]	http://lobid.org/organisations/ZDB-1-ALD#!
ARITHMEUM - rechnen einst und heute	http://lobid.org/organisations/DE-MUS-988118#!
ARL - Akademie für Raumentwicklung in der Leibniz-Gemeinschaft, Bibliothek	http://lobid.org/organisations/DE-Hv129#!
Armeemuseum ""Friedrich der Große""	http://lobid.org/organisations/DE-MUS-997013#!
Armenia Parliamentary Election 2012 [Nationallizenz / FID-Lizenz]	http://lobid.org/organisations/ZDB-1-AP12#!
Armenia Parliamentary Election 2017 [Nationallizenz / FID-Lizenz]	http://lobid.org/organisations/ZDB-1-AP17#!
Armenia Presidential Election 2013 [Nationallizenz / FID-Lizenz]	http://lobid.org/organisations/ZDB-1-AP13#!
Armenia Velvet Revolution 2018 [Nationallizenz / FID-Lizenz]	http://lobid.org/organisations/ZDB-1-AV18#!
Arno Surminski Gemeindebücherei Trittau	http://lobid.org/organisations/DBS-JY025#!
Arno-Schmidt-Museum	http://lobid.org/organisations/DE-MUS-967819#!
Arnold und Friederike Isenberg Bibliothek	http://lobid.org/organisations/DE-2830#!
Arnold-Bergstraesser-Institut für kulturwissenschaftliche Forschung, Bibliothek	http://lobid.org/organisations/DE-Frei119#!
Arnold-Janssen Haus	http://lobid.org/organisations/DE-MUS-038322#!
Arnold-Janssen-Gymnasium, Bibliothek	http://lobid.org/organisations/DE-1902#!
Arolsen Archives	http://lobid.org/organisations/DE-2379#!
Arp Museum+Bahnhof Rolandseck	http://lobid.org/organisations/DE-MUS-358616#!
Ars Sacrale	http://lobid.org/organisations/DE-MUS-143726#!
Art Sales Catalogues Online [Nationallizenz]	http://lobid.org/organisations/ZDB-1-ASC#!
ARTbibliographies Modern [Komplett] [DFG-geförderte Allianz-Lizenz]	http://lobid.org/organisations/ZDB-1-ABM#!
ARTbibliographies Modern 1974 - 2016 [Archiv]  [Nationallizenz]	http://lobid.org/organisations/ZDB-1-ABA#!
Artech House eBooks	http://lobid.org/organisations/ZDB-203-AHO#!
Artfilms Digital	http://lobid.org/organisations/ZDB-271-ADC#!
arthistoricum.net - Fachinformationsdienst Kunst, Fotografie, Design	http://lobid.org/organisations/DE-1989#!
arthistoricum.net-ART-Books / E-Books [Open Access]	http://lobid.org/organisations/ZDB-282-AAE#!
Arthur Boskamp-Stiftung	http://lobid.org/organisations/DE-MUS-906512#!
Artothek Charlottenburg-Wilmersdorf	http://lobid.org/organisations/DE-4171#!
Artothek Eckernförde	http://lobid.org/organisations/DE-MUS-043829#!
ARTstor [Nationalkonsortium]	http://lobid.org/organisations/ZDB-1-ART#!
Arwed-Rossbach-Schule - Berufliches Schulzentrum der Stadt Leipzig	http://lobid.org/organisations/DBS-SF492#!
Ärztliche Zentralbibliothek / Universitätsklinikum Hamburg-Eppendorf	http://lobid.org/organisations/DBS-UK202#!
Aschendorff Verlag / Alte Geschichte	http://lobid.org/organisations/ZDB-286-AVG#!
Aschendorff Verlag / Antike, Christentum 1	http://lobid.org/organisations/ZDB-286-AVI#!
Aschendorff Verlag / Antike, Christentum 2	http://lobid.org/organisations/ZDB-286-AVH#!
Aschendorff Verlag / Ethik	http://lobid.org/organisations/DB-286-AVE#!
Aschendorff Verlag / Frühe Neuzeit	http://lobid.org/organisations/ZDB-286-AVF#!
Aschendorff Verlag / Geographie Westfalen	http://lobid.org/organisations/ZDB-286-AVO#!
Aschendorff Verlag / Geschichte (Religion, Politik, Zentraleuropa)	http://lobid.org/organisations/ZDB-286-AVP#!
Aschendorff Verlag / Kirchenrecht	http://lobid.org/organisations/ZDB-286-AVL#!
Aschendorff Verlag / Liturgie 1	http://lobid.org/organisations/ZDB-286-AVM#!
Aschendorff Verlag / Philosophie Mittelalter	http://lobid.org/organisations/ZDB-286-AVN#!
Aschendorff Verlag / Reformationsgeschichte 1	http://lobid.org/organisations/ZDB-286-AVJ#!
Aschendorff Verlag / Reformationsgeschichte 2	http://lobid.org/organisations/ZDB-286-AVK#!
Aschendorff Verlag / Westfälische Forschungen	http://lobid.org/organisations/ZDB-286-AWF#!
AschheiMuseum	http://lobid.org/organisations/DE-MUS-295416#!
Asien-Afrika-Institut der Universität Hamburg, Bibliothek	http://lobid.org/organisations/DE-18-303#!
Asien-Orient-Institut, Abteilung für Ethnologie, Bibliothek	http://lobid.org/organisations/DE-21-53#!
Asien-Orient-Institut, Abteilung für Japanologie, Bibliothek	http://lobid.org/organisations/DE-21-120#!
Asien-Orient-Institut, Abteilung für Orient und Islamwissenschaft, Bibliothek	http://lobid.org/organisations/DE-21-42#!
Asien-Orient-Institut, Abteilung für Sinologie und Koreanistik, Koreanistik Bibliothek	http://lobid.org/organisations/DE-21-109#!
Asklepios Fachklinikum Brandenburg, Wissenschaftliche Bibliothek	http://lobid.org/organisations/DE-Bd4#!
Asklepios Fachklinikum Brandenburg. Patientenbibliothek	http://lobid.org/organisations/DBS-YA971#!
Asklepios Fachklinikum Lübben, Wissenschaftliche Bibliothek	http://lobid.org/organisations/DE-Lbn2#!
Asklepios Fachklinikum Stadtroda, Medizinische Fachbibliothek	http://lobid.org/organisations/DE-Ga13#!
ASKLEPIOS Fachklinikum Teupitz, Wissenschaftliche Bibliothek	http://lobid.org/organisations/DE-Tp1#!
Asklepios Klinik Pasewalk, Medizinische Fachbibliothek und Patientenbibliothek	http://lobid.org/organisations/DE-Nbg3#!
Asklepios Medical School, Bibliothek	http://lobid.org/organisations/DE-H66#!
Asklepios Paulinen-Klinik. Krankenhausbücherei	http://lobid.org/organisations/DBS-TJ947#!
Asklepios Westklinikum Hamburg, Ärztliche Bibliothek	http://lobid.org/organisations/DE-H154#!
Asklepios-Klinik, Medizinische Fachbibliothek	http://lobid.org/organisations/DE-Or2#!
ASME Digital Collection eBooks	http://lobid.org/organisations/ZDB-240-ASM#!
ASTM Standards and Engineering Digital Library (SEDL)	http://lobid.org/organisations/ZDB-76-SDL#!
Astrobibliothek, Max-Planck-Institut für Astrophysik; Institute für Astrophysik und für extraterrestrische Physik	http://lobid.org/organisations/DE-B161a#!
Astronomiemuseum der Sternwarte Sonneberg	http://lobid.org/organisations/DE-MUS-057927#!
Atelier Niemeyer - Holstein Lüttenort Koserow	http://lobid.org/organisations/DE-MUS-834719#!
Atelier Thomann	http://lobid.org/organisations/DE-MUS-103322#!
Atelierwerkstatt Albert Volz	http://lobid.org/organisations/DE-MUS-117326#!
ATMEL Germany GmbH, Fachbücherei	http://lobid.org/organisations/DE-Hb2#!
Atom - Museum Haigerloch	http://lobid.org/organisations/DE-MUS-216215#!
Atrium u. Museum an der Schleuse	http://lobid.org/organisations/DE-MUS-402911#!
Attendorner Feuerwehr-Museum e.V.	http://lobid.org/organisations/DE-MUS-352410#!
Audi museum mobile	http://lobid.org/organisations/DE-MUS-750512#!
audiooo.net	http://lobid.org/organisations/DE-3084#!
Audorfer Museum im Burgtor	http://lobid.org/organisations/DE-MUS-388018#!
Auerberg-Museum	http://lobid.org/organisations/DE-MUS-019029#!
Aufsichts- und Dienstleistungsdirektion, Bibliothek	http://lobid.org/organisations/DE-Tr12#!
Augenheilkunde, Bibliothek	http://lobid.org/organisations/DE-82-736#!
Augenklinik, Bibliothek	http://lobid.org/organisations/DE-21-4#!
August Horch Museum Zwickau	http://lobid.org/organisations/DE-MUS-444519#!
August-Bebel-Schule - Grundschule der Stadt Leipzig	http://lobid.org/organisations/DBS-SF451#!
August-Becker-Museum	http://lobid.org/organisations/DE-MUS-709217#!
August-Gottschalk-Haus+Gedenkstätte z. Geschichte d. ostfriesischen Juden	http://lobid.org/organisations/DE-MUS-474817#!
August-Holländer-Museum	http://lobid.org/organisations/DE-MUS-041214#!
Augustana-Hochschule, Bibliothek	http://lobid.org/organisations/DE-Neud1#!
Augustiner Chorherren-Museum	http://lobid.org/organisations/DE-MUS-104325#!
Augustinerbibliothek Münnerstadt	http://lobid.org/organisations/DE-2817#!
Augustinermuseum	http://lobid.org/organisations/DE-MUS-048413#!
Aurnhammer-Sammlung - Posamentenmuseum im Stadtschloss Treuchtlingen	http://lobid.org/organisations/DE-MUS-368212#!
Ausbildungszentrum Technik Landsysteme, Fachinformationsstelle	http://lobid.org/organisations/DE-2564#!
Außenstelle Schafstall	http://lobid.org/organisations/DE-MUS-792912#!
Außenstelle Schulmuseum	http://lobid.org/organisations/DE-MUS-793019#!
Aussichts- und Museumsturm Bismarckhöhe mit Christian Morgenstern Literatur-Museum	http://lobid.org/organisations/DE-MUS-039127#!
Aussichtsturm Kranichsberg+Filmgeschichte Woltersdorf	http://lobid.org/organisations/DE-MUS-796716#!
Ausstellung 'Mensch und Landschaft'	http://lobid.org/organisations/DE-MUS-004324#!
Ausstellung 'Wir waren Nachbarn'	http://lobid.org/organisations/DE-MUS-031029#!
Ausstellung ""Der Orientmaler Gustav Bauernfeind""	http://lobid.org/organisations/DE-MUS-467710#!
Ausstellung ""Geologie der Region""	http://lobid.org/organisations/DE-MUS-043923#!
Ausstellung ""Vision Bubenreutheum""	http://lobid.org/organisations/DE-MUS-361117#!
Ausstellung Bernhard Müller-Feyen am Buttermarkt	http://lobid.org/organisations/DE-MUS-640717#!
Ausstellung des Michael-Otto-Instituts im NABU	http://lobid.org/organisations/DE-MUS-711413#!
Ausstellung für Seenotrettungsgeräte	http://lobid.org/organisations/DE-MUS-972316#!
Ausstellung Krippen	http://lobid.org/organisations/DE-MUS-301115#!
Ausstellung landwirtschaftlicher Geräte	http://lobid.org/organisations/DE-MUS-331715#!
Ausstellung Mission EineWelt	http://lobid.org/organisations/DE-MUS-193013#!
Ausstellung Münchner Kaiserburg	http://lobid.org/organisations/DE-MUS-049525#!
Ausstellungen im Haus der Kultur	http://lobid.org/organisations/DE-MUS-613616#!
Ausstellungs- und Gedenkort Friedhof der Märzgefallenen	http://lobid.org/organisations/DE-MUS-139524#!
Ausstellungsraum ""Stöpenkieker""+Historische Fähre Kronsnest	http://lobid.org/organisations/DE-MUS-743311#!
Austauschbücherei der Diöszese Augsburg	http://lobid.org/organisations/DBS-AU861#!
Austauschbücherei der Diözesanstelle Bamberg	http://lobid.org/organisations/DBS-SM038#!
Austauschbücherei der Diözesanstelle Regensburg	http://lobid.org/organisations/DBS-NF104#!
Austauschbücherei der Diözese Eichstätt	http://lobid.org/organisations/DBS-EC850#!
Austauschbücherei der Kath. Büchereifachstelle	http://lobid.org/organisations/DBS-AK970#!
Australian Education Index [Nationallizenz / FID-Lizenz]	http://lobid.org/organisations/ZDB-1-AEI#!
Auswanderermuseum	http://lobid.org/organisations/DE-MUS-933311#!
ausZeiten - Bildung, Information, Forschung und Kommunikation für Frauen e.V., Bibliothek	http://lobid.org/organisations/DE-Bm55#!
Autenrieder Brauerei-Museum	http://lobid.org/organisations/DE-MUS-073023#!
Auto- und Traktormuseum Bodensee	http://lobid.org/organisations/DE-MUS-129324#!
Automobil Museum Dortmund	http://lobid.org/organisations/DE-MUS-133922#!
Automobil- und Motorrad-Museum	http://lobid.org/organisations/DE-MUS-252315#!
Automobilmuseum Fichtelberg	http://lobid.org/organisations/DE-MUS-020326#!
Automobilmuseum Wolfegg	http://lobid.org/organisations/DE-MUS-147817#!
Automuseum ""Geschichte auf Rädern""	http://lobid.org/organisations/DE-MUS-355013#!
Automuseum Asendorf	http://lobid.org/organisations/DE-MUS-304614#!
Automuseum Dr. Carl Benz e.V.	http://lobid.org/organisations/DE-MUS-303111#!
Automuseum Engstingen	http://lobid.org/organisations/DE-MUS-066911#!
Automuseum Lemgo	http://lobid.org/organisations/DE-MUS-053425#!
Automuseum Prototyp	http://lobid.org/organisations/DE-MUS-050124#!
Autoren-Archiv Dillenburger	http://lobid.org/organisations/DE-MUS-025227#!
Autosammlung Steim	http://lobid.org/organisations/DE-MUS-025623#!
Auwiesen-Schmökerstube Niedermittlau	http://lobid.org/organisations/DBS-PQ770#!
AVA Library / Film collection	http://lobid.org/organisations/ZDB-265-AFC#!
Avacon Netz GmbH, Museum für Energiegeschichte(n), Bibliothek	http://lobid.org/organisations/DE-2597#!
Averbecks Hof	http://lobid.org/organisations/DE-MUS-757711#!
AWO Fachkrankenhaus Jerichow, Fachbibliothek	http://lobid.org/organisations/DE-Gen3#!
Axel Simon Bibliothek des Instituts für Gärungsgewerbe und Biotechnologie	http://lobid.org/organisations/DE-B30#!
Azerbaijan Presidential Election 2018 [Nationallizenz / FID-Lizenz]	http://lobid.org/organisations/ZDB-1-AP18#!
B. Braun Melsungen AG, Information Services	http://lobid.org/organisations/DE-Mel1#!
B.C. Koekkoek-Haus	http://lobid.org/organisations/DE-MUS-077510#!
BabelSCORES : contemporary music online [FID-Lizenz]	http://lobid.org/organisations/ZDB-1-BCM#!
Bach-Archiv, Bibliothek	http://lobid.org/organisations/DE-L326#!
Bach-Gedenkstätte Schloß Köthen	http://lobid.org/organisations/DE-MUS-487412#!
Bach-Museum Leipzig	http://lobid.org/organisations/DE-MUS-853314#!
Bach-Stammhaus Wechmar, Museum der Thüringer Spielleute und Instrumentenbauer	http://lobid.org/organisations/DE-MUS-746716#!
Bachausstellung im Schloss Arnstadt	http://lobid.org/organisations/DE-MUS-866315#!
Bachgau-Museum	http://lobid.org/organisations/DE-MUS-184514#!
Bachhaus Eisenach gGmbH	http://lobid.org/organisations/DE-MUS-868019#!
Bachhaus Eisenach, Bibliothek	http://lobid.org/organisations/DE-Ei7#!
Bachmann-Museum Bremervörde	http://lobid.org/organisations/DE-MUS-028419#!
Bachritterburg Kanzach	http://lobid.org/organisations/DE-MUS-785419#!
Bachtalbücherei	http://lobid.org/organisations/DBS-LR538#!
Bäckerei- und Dorfmuseum	http://lobid.org/organisations/DE-MUS-034028#!
Bäckereimuseum Oberwesel	http://lobid.org/organisations/DE-MUS-438217#!
Bad Bergzabener Zinnfigurenmuseum	http://lobid.org/organisations/DE-MUS-247016#!
Bad Liebenwerda / Lubwartturm	http://lobid.org/organisations/DE-MUS-819918#!
BAD LOBENSTEIN - Regionalmuseum	http://lobid.org/organisations/DE-MUS-874311#!
Bad Schandauer Kur- und Tourismus GmbH, Bibliothek	http://lobid.org/organisations/DE-3008#!
Bad Schwalbacher Kur- Stadt- Apothekenmuseum	http://lobid.org/organisations/DE-MUS-338612#!
Bäderbibliothek	http://lobid.org/organisations/DBS-WC014#!
Bäderbibliothek Haus 'Ithaka'	http://lobid.org/organisations/DBS-WC026#!
Badhaus der Mönche und  Heimatmuseum	http://lobid.org/organisations/DE-MUS-022713#!
Badhaus Museum und Galerie	http://lobid.org/organisations/DE-MUS-766418#!
Badhaus-Museum	http://lobid.org/organisations/DE-MUS-081727#!
Badische Landesbibliothek	http://lobid.org/organisations/DE-31#!
Badischer Landesverein für Naturkunde und Naturschutz, Bibliothek	http://lobid.org/organisations/DE-Frei114#!
Badisches Bäckereimuseum und Erstes Deutsches Zuckerbäckermuseum	http://lobid.org/organisations/DE-MUS-080511#!
Badisches Landesmuseum Karlsruhe, Außenstelle Südbaden, Bibliothek	http://lobid.org/organisations/DE-Frei141#!
Badisches Landesmuseum Karlsruhe, Schloss	http://lobid.org/organisations/DE-MUS-072119#!
Badisches Landesmuseum, Bibliothek	http://lobid.org/organisations/DE-Ka23a#!
Badisches Schulmuseum Karlsruhe e.V.	http://lobid.org/organisations/DE-MUS-784916#!
Bahnhofsmuseum des Heimat- und Geschichtsvereins	http://lobid.org/organisations/DE-MUS-079021#!
Baierweinmuseum Bach a.d.Donau	http://lobid.org/organisations/DE-MUS-763617#!
Bajasseum I Zirkusmuseum	http://lobid.org/organisations/DE-MUS-311013#!
Bajuwarenhof Kirchheim	http://lobid.org/organisations/DE-MUS-704212#!
Bajuwarenmuseum Waging am See	http://lobid.org/organisations/DE-MUS-916514#!
Bakelit-Museum Kierspe	http://lobid.org/organisations/DE-MUS-142629#!
BALANCE / Beruf & Erfahrungen	http://lobid.org/organisations/ZDB-144-BBE#!
BALANCE / Novitäten	http://lobid.org/organisations/ZDB-144-BNN#!
BALANCE / Ratgeber	http://lobid.org/organisations/ZDB-144-BRG#!
Balingen Stadtarchiv	http://lobid.org/organisations/DE-2568#!
Ballonmuseum Gersthofen	http://lobid.org/organisations/DE-MUS-258417#!
Baltische Historische Kommission e.V.	http://lobid.org/organisations/DE-2813#!
Bananen-Museum	http://lobid.org/organisations/DE-MUS-403518#!
Bandkeramikmuseum	http://lobid.org/organisations/DE-MUS-061921#!
Bandwebermuseum	http://lobid.org/organisations/DE-MUS-378412#!
Bandwirkermuseum Ronsdorf	http://lobid.org/organisations/DE-MUS-378516#!
Barbarossahöhle	http://lobid.org/organisations/DE-MUS-809416#!
Bargheer-Museum	http://lobid.org/organisations/DE-MUS-121726#!
Barkenhoff-Stiftung Worpswede/Heinrich-Vogeler-Museum	http://lobid.org/organisations/DE-MUS-280919#!
BARNIM PANORAMA	http://lobid.org/organisations/DE-MUS-829910#!
Barockschloß Oberlichtenau	http://lobid.org/organisations/DE-MUS-481414#!
Barockschloß Rammenau	http://lobid.org/organisations/DE-MUS-860317#!
Barre's Brauwelt GmbH mit Brauerei Museum	http://lobid.org/organisations/DE-MUS-002328#!
Bartholomäus Krüger Bibliothek 	http://lobid.org/organisations/DBS-WH383#!
Bartholomäus-Schmucker-Heimatmuseum	http://lobid.org/organisations/DE-MUS-119213#!
BASA-Museum	http://lobid.org/organisations/DE-MUS-149422#!
Basaltpark Bad Marienberg	http://lobid.org/organisations/DE-MUS-418515#!
BASF SE, GOI/WH-C 6, Bibliothek und Infocenter	http://lobid.org/organisations/DE-Ln7#!
Basics Online eBook-Paket	http://lobid.org/organisations/ZDB-23-BON#!
Battl Victory Records	http://lobid.org/organisations/DE-4114#!
Bau- und Industriedenkmal Alte Ziegelei und Gipshütten Westeregeln	http://lobid.org/organisations/DE-MUS-006028#!
Baudenkmal und Museum ""Reiterhaus"" Neusalza-Spremberg	http://lobid.org/organisations/DE-MUS-857212#!
Bauer + Kirch GmbH	http://lobid.org/organisations/DE-A102#!
Bäuerliches Museum - Alter Schafstall Eutingen	http://lobid.org/organisations/DE-MUS-211918#!
Bäuerliches Museum im ""Achentaler Heimathaus""	http://lobid.org/organisations/DE-MUS-390016#!
Bäuerliches Museum Schmannewitz	http://lobid.org/organisations/DE-MUS-963713#!
Bauern- und Heimatmuseum 'Gut Pfersdorf'	http://lobid.org/organisations/DE-MUS-003821#!
Bauern-Museum	http://lobid.org/organisations/DE-MUS-952718#!
Bauerngerätemuseum	http://lobid.org/organisations/DE-MUS-914018#!
Bauernhaus Habach	http://lobid.org/organisations/DE-MUS-485114#!
Bauernhaus-Museum	http://lobid.org/organisations/DE-MUS-021710#!
Bauernhaus-Museum Wolfegg	http://lobid.org/organisations/DE-MUS-214719#!
Bauernhausmuseum ""Huimatle""	http://lobid.org/organisations/DE-MUS-194214#!
Bauernhausmuseum Altburg	http://lobid.org/organisations/DE-MUS-336116#!
Bauernhausmuseum Amerang des Bezirks Oberbayern	http://lobid.org/organisations/DE-MUS-003316#!
Bauernhausmuseum des Landkreises Erding	http://lobid.org/organisations/DE-MUS-428319#!
Bauernhausmuseum Gebersheim	http://lobid.org/organisations/DE-MUS-372112#!
Bauernhausmuseum Grafenau	http://lobid.org/organisations/DE-MUS-184014#!
Bauernhausmuseum Hof Haina	http://lobid.org/organisations/DE-MUS-021512#!
Bauernhausmuseum Hohenstein	http://lobid.org/organisations/DE-MUS-299814#!
Bauernhausmuseum Lindberg	http://lobid.org/organisations/DE-MUS-190316#!
Bauernhausmuseum Schneiderhof	http://lobid.org/organisations/DE-MUS-128029#!
Bauernhausmuseum Schniederlihof	http://lobid.org/organisations/DE-MUS-107819#!
Bauernhausmuseum und Gurkenmuseum	http://lobid.org/organisations/DE-MUS-917517#!
Bauernhofmuseum 'Staudenhaus'	http://lobid.org/organisations/DE-MUS-020920#!
Bauernhofmuseum auf dem Erlenhof	http://lobid.org/organisations/DE-MUS-090226#!
Bauernhofmuseum des Landkreises Fürstenfeldbruck im Jexhof	http://lobid.org/organisations/DE-MUS-295218#!
Bauernhofmuseum Kirchanschöring	http://lobid.org/organisations/DE-MUS-188110#!
Bauernhofmuseum Schreiner	http://lobid.org/organisations/DE-MUS-381611#!
Bauernkriegsmuseum in der Zehntscheuer	http://lobid.org/organisations/DE-MUS-221118#!
Bauernmuseum 'Pfarrscheuer' Bösingen	http://lobid.org/organisations/DE-MUS-329019#!
Bauernmuseum ""Alte Burgschäferei""	http://lobid.org/organisations/DE-MUS-790416#!
Bauernmuseum Bamberger Land	http://lobid.org/organisations/DE-MUS-255210#!
Bauernmuseum Blankensee	http://lobid.org/organisations/DE-MUS-820819#!
Bauernmuseum Dürrengerbisdorf	http://lobid.org/organisations/DE-MUS-018026#!
Bauernmuseum Inzigkofen	http://lobid.org/organisations/DE-MUS-297818#!
Bauernmuseum Lammersdorf	http://lobid.org/organisations/DE-MUS-271910#!
Bauernmuseum Liebenau	http://lobid.org/organisations/DE-MUS-445616#!
Bauernmuseum Lindena	http://lobid.org/organisations/DE-MUS-998412#!
Bauernmuseum Ostdorf	http://lobid.org/organisations/DE-MUS-374618#!
Bauernmuseum Richen	http://lobid.org/organisations/DE-MUS-330410#!
Bauernmuseum Rühstädt	http://lobid.org/organisations/DE-MUS-731219#!
Bauernmuseum Selfkant	http://lobid.org/organisations/DE-MUS-994514#!
Bauernmuseum Wittstock	http://lobid.org/organisations/DE-MUS-830519#!
Bauernmuseum Zabeltitz	http://lobid.org/organisations/DE-MUS-885514#!
Bauernmuseum Zahna	http://lobid.org/organisations/DE-MUS-450019#!
Bauhaus-Archiv - Museum für Gestaltung, Bibliothek	http://lobid.org/organisations/DE-B1575#!
Bauhaus-Archiv/Museum für Gestaltung (BHA)	http://lobid.org/organisations/DE-MUS-015616#!
Bauhaus-Werkstatt-Museum Dornburg	http://lobid.org/organisations/DE-MUS-164827#!
Bauhüttenmuseum Freiburg	http://lobid.org/organisations/DE-MUS-150521#!
Baumberger-Sandstein-Museum	http://lobid.org/organisations/DE-MUS-379519#!
Baumhaus-Museum	http://lobid.org/organisations/DE-MUS-240619#!
Bauspar-Museum	http://lobid.org/organisations/DE-MUS-907411#!
Bavaria mit Ruhmeshalle	http://lobid.org/organisations/DE-MUS-096719#!
