name	id
Weiterbildungskolleg Münster, Bibliothek	http://lobid.org/organisations/DE-2481#!
Julius Kühn-Institut, Bundesforschungsinstitut für Kulturpflanzen, Institut für Pflanzenschutz in Obst- und Weinbau, Bibliothek	http://lobid.org/organisations/DE-He73#!
Stadtarchiv Konstanz, Bibliothek	http://lobid.org/organisations/DE-Kon2#!
European Centre for Minority Issues (ECMI), Library	http://lobid.org/organisations/DE-Fl6#!
Infoladen Leipzig, Bibliothek	http://lobid.org/organisations/DE-1946#!
Urgeschichtliches Felsenhäusl-Museum	http://lobid.org/organisations/DE-MUS-749913#!
Museumsbibliothek der Stiftung Museum Schloss Moyland, Sammlung van der Grinten, Joseph Beuys Archiv des Landes Nordrhein-Westfalen	http://lobid.org/organisations/DE-Bed1#!
Alpines Museum des DAV	http://lobid.org/organisations/DE-MUS-451814#!
Edith-Stein-Archiv	http://lobid.org/organisations/DE-2750#!
Hamburger Schulmuseum	http://lobid.org/organisations/DE-MUS-430119#!
Deutsches Kartoffelmuseum	http://lobid.org/organisations/DE-MUS-434819#!
Hegau-Bibliothek	http://lobid.org/organisations/DE-296#!
Galerie ""Wilhelm Kimmich""	http://lobid.org/organisations/DE-MUS-319017#!
Musikhochschule in der Universität Münster, Bibliothek	http://lobid.org/organisations/DE-6-334#!
Museum für Kunst und Gewerbe	http://lobid.org/organisations/DE-MUS-059918#!
Universität Bonn, Institut für Strafrecht, Bibliothek	http://lobid.org/organisations/DE-5-187#!
Lehrstuhl für Theoretische Philosophie und Philosophisches Institut, Bibliothek	http://lobid.org/organisations/DE-82-601#!
Samtgemeinde Bruchhausen-Vilsen, Archiv	http://lobid.org/organisations/DE-Bhv1#!
Oberpfälzer Künstlerhaus	http://lobid.org/organisations/DE-MUS-404813#!
Hochschule Nordhausen, Hochschulbibliothek	http://lobid.org/organisations/DE-564#!
Universitätsarchiv Bamberg	http://lobid.org/organisations/DE-2122#!
Museum jüdischer Geschichte und Kultur	http://lobid.org/organisations/DE-MUS-360416#!
MHH-Museum im Hütteschen Haus	http://lobid.org/organisations/DE-MUS-066020#!
Bibliothek im Beruflichen Schulzentrum	http://lobid.org/organisations/DE-4138#!
Luftmuseum Amberg e.V.	http://lobid.org/organisations/DE-MUS-018620#!
Museum am Gradierwerk	http://lobid.org/organisations/DE-MUS-061327#!
Gemeindearchiv Gangelt	http://lobid.org/organisations/DE-4146#!
Studentische Frauenbibliothek LIESELLE	http://lobid.org/organisations/DE-2917#!
Katholische Volksbücherei Aigen am Inn	http://lobid.org/organisations/DE-1749#!
Universität Freiburg, Romanisches Seminar, Bibliothek	http://lobid.org/organisations/DE-25-23#!
Museumslandschaft Hessen Kassel, Bibliothek, Bunsenstrasse	http://lobid.org/organisations/DE-Ks14b#!
documenta archiv	http://lobid.org/organisations/DE-2611#!
früher: Karlsruhe; KIT-Bibliothek, Bibliothek des Instituts für Organische Chemie	http://lobid.org/organisations/DE-90-33#!
Clemens-Winkler-Sammlung der TU Bergakademie Freiberg	http://lobid.org/organisations/DE-MUS-160429#!
Römischer Keller in Sulz am Neckar	http://lobid.org/organisations/DE-MUS-026022#!
Museum Gasthaus Arche	http://lobid.org/organisations/DE-MUS-111620#!
Bibliothek der Hochschule Darmstadt, Zentralbibliothek	http://lobid.org/organisations/DE-Ds114#!
Stadtbibliothek Castrop-Rauxel	http://lobid.org/organisations/DE-222#!
Krauß und Söhne Druckerei und Verlag GmbH	http://lobid.org/organisations/DE-Wtg2#!
Urweltmuseum	http://lobid.org/organisations/DE-MUS-770110#!
früher: Museum 'Haus Böttcher - Marsbergs Haus der Geschichte aus 1589'	http://lobid.org/organisations/DE-MUS-055223#!
Riesengebirgsmuseum	http://lobid.org/organisations/DE-MUS-190712#!
Universität Stuttgart, Fakultätsbibliothek Luft- und Raumfahrttechnik und Geodäsie	http://lobid.org/organisations/DE-93-163#!
Stadtarchiv Verl	http://lobid.org/organisations/DE-2179#!
Heimatstube Wendhausen	http://lobid.org/organisations/DE-MUS-927113#!
früher: Bonn; Institut für Geodäsie und Geoinformation / Geodäsie, Theoretische Geodäsie, Bibliothek	http://lobid.org/organisations/DE-5-23#!
LWL-Industriemuseum Witten Zeche Nachtigall	http://lobid.org/organisations/DE-MUS-054626#!
Staatsarchiv Hamburg	http://lobid.org/organisations/DE-2089#!
Heimatmuseum Kroppenstedt	http://lobid.org/organisations/DE-MUS-888013#!
Kreisarchiv Elbe-Elster	http://lobid.org/organisations/DE-Co23#!
Städtisches Museum	http://lobid.org/organisations/DE-MUS-144412#!
Westfälisches Imkereimuseum	http://lobid.org/organisations/DE-MUS-477712#!
Geologischer Dienst Nordrhein-Westfalen - Landesbetrieb, Wissenschaftliche Bibliothek	http://lobid.org/organisations/DE-Kr4#!
Heimat- und Flößermuseum Bad Wildbad	http://lobid.org/organisations/DE-MUS-927811#!
Schloß Lichtenstein	http://lobid.org/organisations/DE-MUS-086019#!
früher: Bonn; Institut für Landtechnik, Bibliothek	http://lobid.org/organisations/DE-5-83#!
früher: TU Berlin, Institut für Verfahrenstechnik, Fachgebiet Thermodynamik, Bibliothek	http://lobid.org/organisations/DE-83-279#!
Propstei- und Münsterkirche St. Vitus, Münsterschatzkammer	http://lobid.org/organisations/DE-MUS-173519#!
Stadtarchiv Bad Mergentheim	http://lobid.org/organisations/DE-2988#!
Deutsches Goldschmiedehaus	http://lobid.org/organisations/DE-MUS-208115#!
TDK-Micronas GmbH, Bibliothek	http://lobid.org/organisations/DE-Frei150#!
früher: Karlsruhe; KIT-Bibliothek Süd, Bibliothek des Instituts für Statistik und Mathematische Wirtschaftstheorie, Lehrstuhl Professor Pallaschke	http://lobid.org/organisations/DE-90-200#!
Stadtmuseum im Spital	http://lobid.org/organisations/DE-MUS-032715#!
Freimaurermuseum der Großen Landesloge	http://lobid.org/organisations/DE-MUS-483514#!
Klassik Stiftung Weimar / Römisches Haus	http://lobid.org/organisations/DE-MUS-879910#!
früher: Eberswalde, Papiermanufactur und -museum Wolfswinkel-Spechthausen	http://lobid.org/organisations/DE-MUS-922910#!
Institut für Hirnforschung, Bibliothek	http://lobid.org/organisations/DE-21-95#!
Konrad-Duden-Museum	http://lobid.org/organisations/DE-MUS-706916#!
Institut für Klinische Chemie, Bibliothek	http://lobid.org/organisations/DE-7-756#!
Forschungsbibliothek Mittelrhein	http://lobid.org/organisations/DE-2911#!
Stadtarchiv Bayreuth	http://lobid.org/organisations/DE-Bh3#!
Harzbücherei Wernigerode	http://lobid.org/organisations/DE-We21#!
Museum Tabakspeicher	http://lobid.org/organisations/DE-MUS-490611#!
Kieler Stadt- und Schiffahrtsmuseum	http://lobid.org/organisations/DE-MUS-075910#!
Burg Mildenstein, Museum, Bibliothek	http://lobid.org/organisations/DE-L297#!
Kunstsammlungen der Veste Coburg, Bibliothek	http://lobid.org/organisations/DE-Cb1#!
Gedenkstätte Ehemalige Synagoge Sulzburg	http://lobid.org/organisations/DE-MUS-930218#!
Stadtarchiv Weißenstadt	http://lobid.org/organisations/DE-Wst1#!
Museum für Stadtgeschichte	http://lobid.org/organisations/DE-MUS-462111#!
Burg Harburg	http://lobid.org/organisations/DE-MUS-185017#!
Wilhelm-Hauff-Museum	http://lobid.org/organisations/DE-MUS-216413#!
EFA Museum für Deutsche Automobilgeschichte	http://lobid.org/organisations/DE-MUS-380910#!
Bischofshaus, Bibliothek	http://lobid.org/organisations/DE-Ful2d#!
Heimatmuseum in der Alten Feuerwache	http://lobid.org/organisations/DE-MUS-034528#!
früher: Rostock; Universitätsbibliothek, Fachbibliothek Institut Anatomie	http://lobid.org/organisations/DE-28-037#!
Spielzeugmuseum Kunsterbunt	http://lobid.org/organisations/DE-MUS-092222#!
Deutsches Schifffahrtsmuseum	http://lobid.org/organisations/DE-MUS-028013#!
Universität Gießen / Bibliothek Tierärztliche Nahrungsmittelkunde	http://lobid.org/organisations/DE-26-178#!
früher: Clausthal-Zellerfeld; Institut für Markscheidewesen, Bibliothek	http://lobid.org/organisations/DE-104-10#!
Referat Stadtentwicklung und Statistik	http://lobid.org/organisations/DE-Bs71#!
Stadtbibliothek Geithain	http://lobid.org/organisations/DE-Gha1#!
Stadtarchiv Tübingen, Bibliothek	http://lobid.org/organisations/DE-449#!
Wirtschaftsgeschichtliches Museum 'Villa Grün' mit Oranien-Nassauisches Museum (Wilhelmsturm) und Kasematten	http://lobid.org/organisations/DE-MUS-035516#!
Landesamt für Denkmalpflege und Archäologie, Dienststelle Weimar mit Museum für Ur- und Frühgeschichte Thüringens, Bibliothek	http://lobid.org/organisations/DE-Wim7#!
TU Darmstadt, Europäisches Dokumentationszentrum (EDZ)	http://lobid.org/organisations/DE-17-134#!
Heimatmuseum Königsdorf	http://lobid.org/organisations/DE-MUS-260113#!
Freilichtmuseum 'Geo-Park Tannenbusch'	http://lobid.org/organisations/DE-MUS-465318#!
Arbeitsgericht Ulm - Kammern Ravensburg, Bibliothek	http://lobid.org/organisations/DE-Rav3#!
Stadtbücherei Emmerich am Rhein	http://lobid.org/organisations/DE-414#!
früher: Charité - Universitätsmedizin Berlin, Medical Humanities: Bibliothek für Geschichte der Medizin und Soziale Medizin	http://lobid.org/organisations/DE-578-905#!
Technische Hochschule Georg Agricola, Hochschulbibliothek	http://lobid.org/organisations/DE-Bm1#!
Kunstforum Ostdeutsche Galerie	http://lobid.org/organisations/DE-MUS-115711#!
D. Dr. Otto-Beuttenmüller-Bibliothek	http://lobid.org/organisations/DE-Bret2#!
Historisches Sägewerk an der Windmühle Amanda	http://lobid.org/organisations/DE-MUS-924416#!
Diözesanmuseum	http://lobid.org/organisations/DE-MUS-118418#!
Städtische Galerie Böblingen	http://lobid.org/organisations/DE-MUS-328912#!
Vereinigte Domstifter zu Merseburg und Naumburg und des Kollegiatstifts Zeitz, Stiftsbibliothek und Stiftsarchiv Zeitz	http://lobid.org/organisations/DE-Z2#!
Gymnasium Schloss Plön des Kreises Plön, Lehrerbücherei	http://lobid.org/organisations/DE-Pn2#!
Museum Bad Orb	http://lobid.org/organisations/DE-MUS-009210#!
Universität Gießen, Universitätsbibliothek, Slavistik, Mediathek	http://lobid.org/organisations/DE-26-116#!
Stiftung Gedenkstätten Sachsen-Anhalt Gedenkstätte Langenstein-Zwieberge	http://lobid.org/organisations/DE-MUS-807212#!
Ministerium für Finanzen und Wirtschaft Baden-Württemberg, Bibliothek	http://lobid.org/organisations/DE-Stg115#!
Stadtbücherei Donzdorf	http://lobid.org/organisations/DE-2105#!
Marinehistorisches- und Heimatmuseum Dranske/Bug	http://lobid.org/organisations/DE-MUS-778218#!
Templerhaus	http://lobid.org/organisations/DE-MUS-427712#!
früher: Bonn; Institut für Medizinische Biometrie, Informatik und Epidemiologie, Bibliothek	http://lobid.org/organisations/DE-5-211#!
früher: Dormagen, Missionsmuseum der Spiritaner	http://lobid.org/organisations/DE-MUS-270719#!
Stadtmuseum Eisenberg	http://lobid.org/organisations/DE-MUS-868811#!
früher: Universität Gießen, Bibliothek Kinderheilkunde und Jugendmedizin	http://lobid.org/organisations/DE-26-249#!
Campusbibliothek für Informatik und Mathematik	http://lobid.org/organisations/DE-642#!
Heimatmuseum Sprendlingen	http://lobid.org/organisations/DE-MUS-276519#!
Städtische Galerie im Lenbachhaus München, Kubin-Archiv	http://lobid.org/organisations/DE-M507a#!
früher: Universität Mainz, Fachbereich 04, Medizin, Institut für Physiologie und Pathophysiologie	http://lobid.org/organisations/DE-77-025#!
Stadtarchiv Moers	http://lobid.org/organisations/DE-Moe1#!
Heimatmuseum Wißmar	http://lobid.org/organisations/DE-MUS-267510#!
Offizierschule der Luftwaffe, Bibliothek/Fachinformationsstelle	http://lobid.org/organisations/DE-Ffb3#!
Hochschulbibliothek Ingolstadt / Standort Neuburg	http://lobid.org/organisations/DE-573n#!
Randeck-Museum	http://lobid.org/organisations/DE-MUS-237014#!
Rumänisches Institut - Rumänische Bibliothek - Freiburg e.V.	http://lobid.org/organisations/DE-MUS-331017#!
Erstes Deutsches Historic-Actien-Museum	http://lobid.org/organisations/DE-MUS-205116#!
Museum Kulturgeschichte der Hand	http://lobid.org/organisations/DE-MUS-493818#!
Tridelta Magnetmuseum	http://lobid.org/organisations/DE-MUS-135220#!
Landkreis Rotenburg (Wümme), Kreisarchiv	http://lobid.org/organisations/DE-Brv1#!
Museum Hohe Schule	http://lobid.org/organisations/DE-MUS-208219#!
Theodor Heuss Museum	http://lobid.org/organisations/DE-MUS-025910#!
Museum Schwarzes Roß	http://lobid.org/organisations/DE-MUS-944712#!
Stadt- und Kreisbibliothek Greiz	http://lobid.org/organisations/DE-Gz6#!
Stadtbücherei Bad Waldsee	http://lobid.org/organisations/DE-970#!
Kirchengemeinde, Bibliothek	http://lobid.org/organisations/DE-Stb1#!
Museum 'wiegen & messen'+Sammlung Joh. Schlender	http://lobid.org/organisations/DE-MUS-762812#!
Fachbereich Chemie der Universität Hamburg, Bibliothek	http://lobid.org/organisations/DE-18-48#!
Universitätsbibliothek Kiel, Fachbibliothek am Juristischen Seminar	http://lobid.org/organisations/DE-8-3#!
Leibniz-Institut für Geschichte und Kultur des östlichen Europa (GWZO), Bibliothek	http://lobid.org/organisations/DE-L327#!
Ruhr-Universität Bochum, Verbundbibliothek IB Fachbibliothek für Geographie, Geologie, Mathematik, Psychologie	http://lobid.org/organisations/DE-294-22#!
Arbeitsgericht Stuttgart, Bibliothek	http://lobid.org/organisations/DE-Stg270#!
Heimatmuseum	http://lobid.org/organisations/DE-MUS-488717#!
Staatliche Fachschule für Bau, Wirtschaft und Verkehr Gotha, Fachbibliothek	http://lobid.org/organisations/DE-G10#!
Heimatmuseum, Alte Dorfschmiede	http://lobid.org/organisations/DE-MUS-279018#!
Stadtbibliothek Garbsen	http://lobid.org/organisations/DE-721#!
Universität Bonn, Kirchenrechtliches Institut, Bibliothek	http://lobid.org/organisations/DE-5-79#!
KIT-Bibliothek, Bibliothek des Instituts für Telematik	http://lobid.org/organisations/DE-90-179#!
Stadtmuseum Löbau	http://lobid.org/organisations/DE-MUS-855018#!
Hochschule für Technik und Wirtschaft Dresden, Bibliothek	http://lobid.org/organisations/DE-520#!
früher: Hamburg, Helms-Museum+- Sonderausstellungsbereich -	http://lobid.org/organisations/DE-MUS-748118#!
Mühle vor dem Obertor - Bauernmuseum Braubach	http://lobid.org/organisations/DE-MUS-085927#!
Heimatmuseum Bammental	http://lobid.org/organisations/DE-MUS-304218#!
Froschgass-Museum	http://lobid.org/organisations/DE-MUS-395615#!
Gemeindearchiv Simmelsdorf	http://lobid.org/organisations/DE-Sim1#!
Gemeindebibliothek Großpösna	http://lobid.org/organisations/DE-4101#!
TU Berlin, Institut für Architektur, Fachgebiet Entwerfen und Konstruieren, Wohnungsbau und Kulturbauten, Bibliothek	http://lobid.org/organisations/DE-83-1201#!
Dokumentation Obersalzberg	http://lobid.org/organisations/DE-MUS-713617#!
früher: Greifswald; Universitätsbibliothek, Historisches Institut	http://lobid.org/organisations/DE-9-25#!
früher: Klinikum Ludwigsburg, Medizinische Fachbibliothek	http://lobid.org/organisations/DE-2067#!
FEUER.WEHRK - Das Feuerwehrmuseum	http://lobid.org/organisations/DE-MUS-432719#!
Munzinger-Archiv GmbH	http://lobid.org/organisations/DE-Rav5#!
Rieck-Haus/Vierländer Freilichtmuseum	http://lobid.org/organisations/DE-MUS-060413#!
Institut für Stadtgeschichte Frankfurt, Bibliothek	http://lobid.org/organisations/DE-F186#!
Stiftung Kraftwerk Hirschfelde	http://lobid.org/organisations/DE-2888#!
Evangelische Archivstelle Boppard	http://lobid.org/organisations/DE-Bpd1#!
Heimatmuseum Selsingen	http://lobid.org/organisations/DE-MUS-240411#!
Salzmuseum	http://lobid.org/organisations/DE-MUS-010017#!
UNESCO-Institut für Lebenslanges Lernen, Bibliothek	http://lobid.org/organisations/DE-H108#!
Enkircher Heimatmuseum	http://lobid.org/organisations/DE-MUS-251010#!
Institut für Experimentelle und Klinische Pharmakologie und Toxikologie, Bibliothek	http://lobid.org/organisations/DE-25-73#!
Industriemuseum Brandenburg a.d. Havel	http://lobid.org/organisations/DE-MUS-494915#!
Freie Universität Berlin, Fachbereich Philosophie und Geisteswissenschaften, Philologische Bibliothek	http://lobid.org/organisations/DE-188-920#!
früher: Karlsruhe; KIT-Bibliothek, Bibliothek der Forschungsstelle Widerstand, Abt. III des Instituts für Geschichte,	http://lobid.org/organisations/DE-90-195#!
TU Darmstadt, Institut für Automatisierungstechnik und Mechatronik	http://lobid.org/organisations/DE-17-70#!
früher: Rostock; Universitätsbibliothek, Fachbibliothek Elektronenmikroskopisches Zentrum	http://lobid.org/organisations/DE-28-102#!
Museum Thonet	http://lobid.org/organisations/DE-MUS-318118#!
Stadtarchiv Uffenheim	http://lobid.org/organisations/DE-Ufh1#!
Dienstleistungszentrum Ländlicher Raum, Bibliothek	http://lobid.org/organisations/DE-1116-DLR#!
Heimatmuseum Staufenberg	http://lobid.org/organisations/DE-MUS-266913#!
Stadtarchiv Stolberg	http://lobid.org/organisations/DE-2388#!
Gemeindebücherei Erndtebrück	http://lobid.org/organisations/DE-2586#!
Stadtbibliothek Willich	http://lobid.org/organisations/DE-1368#!
Stadtarchiv Bad Homburg vor der Höhe	http://lobid.org/organisations/DE-2435#!
Burgmuseum Bad Bentheim	http://lobid.org/organisations/DE-MUS-014217#!
Heimatmuseum 'Unterer Torturm'	http://lobid.org/organisations/DE-MUS-415110#!
früher: Freiburg/Breisgau, Heinrich-Hansjakob-Gedenkstätte in der Kartaus	http://lobid.org/organisations/DE-MUS-331111#!
Museum Burg Stargard	http://lobid.org/organisations/DE-MUS-832015#!
Max-Planck-Institut für Gravitationsphysik, Albert-Einstein-Institut, Wissenschaftliche Bibliothek	http://lobid.org/organisations/DE-Po62#!
Heimatmuseum Zorge	http://lobid.org/organisations/DE-MUS-280617#!
Neues Justizzentrum Koblenz, Bibliothek	http://lobid.org/organisations/DE-Kob9#!
Deutsche Akademie der Naturforscher Leopoldina, Bibliothek	http://lobid.org/organisations/DE-Ha2#!
Gemeindebücherei Wiggensbach	http://lobid.org/organisations/DE-1622#!
Heimatmuseum Aken	http://lobid.org/organisations/DE-MUS-800013#!
früher: Heinersbrück, Museum 'Sorbische Bauernstube' Heinersbrück	http://lobid.org/organisations/DE-MUS-823610#!
Weindorfmuseum Horrweiler	http://lobid.org/organisations/DE-MUS-941515#!
Malerstübchen Willingshausen	http://lobid.org/organisations/DE-MUS-235518#!
Schloß Rosenau	http://lobid.org/organisations/DE-MUS-428913#!
Waldmuseum Herschberg	http://lobid.org/organisations/DE-MUS-251718#!
Harsefelder Museumszug	http://lobid.org/organisations/DE-MUS-970612#!
Ostfriesisches Landwirtschaftsmuseum Campen	http://lobid.org/organisations/DE-MUS-425112#!
Stadt- und Pfarrbücherei Greding	http://lobid.org/organisations/DE-2372#!
TU Berlin, Institut für Strömungstechnik und technische Akustik, Fachgebiet Numerische Fluiddynamik, Bibliothek	http://lobid.org/organisations/DE-83-1070#!
KZ-Gedenkstätte Neckarelz e. V.	http://lobid.org/organisations/DE-MUS-982412#!
Medizinhistorisches Museum Hamburg	http://lobid.org/organisations/DE-MUS-056820#!
Kreismuseum Grimma	http://lobid.org/organisations/DE-MUS-850117#!
Kleinbahnmuseum Enger	http://lobid.org/organisations/DE-MUS-135324#!
Rathausbibliothek	http://lobid.org/organisations/DE-Stg91#!
früher: Sommerach, Turm-Museum Sommerach	http://lobid.org/organisations/DE-MUS-366914#!
IKAR - Landkartendrucke vor 1850	http://lobid.org/organisations/DE-627-3#!
Ausstellung Bernhard Müller-Feyen am Buttermarkt	http://lobid.org/organisations/DE-MUS-640717#!
Julia Stoschek Collection Berlin	http://lobid.org/organisations/DE-MUS-161328#!
Gemeindebücherei Lenting	http://lobid.org/organisations/DE-1558#!
Alte Schmiede	http://lobid.org/organisations/DE-MUS-984616#!
früher: Mengen, Römermuseum Mengen-Ennetach	http://lobid.org/organisations/DE-MUS-775219#!
Städtisches Museum	http://lobid.org/organisations/DE-MUS-136510#!
Museum im Gerberhaus	http://lobid.org/organisations/DE-MUS-785117#!
Stadtarchiv Pforzheim - Institut für Stadtgeschichte	http://lobid.org/organisations/DE-2960#!
Niedersächsisches Landesmuseum Hannover, Bibliothek	http://lobid.org/organisations/DE-Hv122a#!
Stadtbibliothek Sulzbach	http://lobid.org/organisations/DE-884#!
Stadtarchiv Hennef, Bibliothek	http://lobid.org/organisations/DE-Hen2#!
NS-Dokumentationszentrum der Stadt Köln	http://lobid.org/organisations/DE-MUS-401314#!
Schulbibliothek Blücherstr.	http://lobid.org/organisations/DE-4039#!
Hellweg-Museum Unna	http://lobid.org/organisations/DE-MUS-135819#!
Thüringer Universitäts- und Landesbibliothek, Zweigbibliothek Ernährungswissenschaften	http://lobid.org/organisations/DE-27-71#!
Bischöfliche Zentralbibliothek	http://lobid.org/organisations/DE-Re5#!
Consistorium der Französischen Kirche, Hugenottenbibliothek	http://lobid.org/organisations/DE-B2023#!
Gedenkbibliothek zu Ehren der Opfer des Kommunismus	http://lobid.org/organisations/DE-2157#!
Museum Wendener Hütte	http://lobid.org/organisations/DE-MUS-432011#!
Friedrich August von Kaulbach, Museum und Galerie	http://lobid.org/organisations/DE-MUS-915417#!
Klingendes Museum	http://lobid.org/organisations/DE-MUS-137622#!
Stadtmuseum	http://lobid.org/organisations/DE-MUS-009418#!
Museum im Steinhaus-Schwäbisches Schnapsmuseum	http://lobid.org/organisations/DE-MUS-907619#!
früher: Köln, Institut für Ausländisches und Internationales Strafrecht, Bibliothek	http://lobid.org/organisations/DE-38-206#!
Universitätsbibliothek Kiel, Fachbibliothek Physikzentrum	http://lobid.org/organisations/DE-8-62#!
Prof. Bertlein Schulmuseum Worms-Pfeddersheim	http://lobid.org/organisations/DE-MUS-442013#!
Museum Speicher	http://lobid.org/organisations/DE-MUS-439012#!
Institute for Advanced Mining Technologies, Bibliothek	http://lobid.org/organisations/DE-82-402#!
Universität Freiburg, Medizin-Lesesaal Weismannhaus	http://lobid.org/organisations/DE-25-43#!
Technisches Museum Turmwindmühle	http://lobid.org/organisations/DE-MUS-486815#!
Verbandsgemeindearchiv Bad Ems-Nassau	http://lobid.org/organisations/DE-4110#!
früher: Marburg/Lahn; Medizinisches Zentrum für Hygiene und Medizinische Mikrobiologie mit Medizinaluntersuchungsamt (Virologie), Bibliothek	http://lobid.org/organisations/DE-4-184#!
Berliner Torturm	http://lobid.org/organisations/DE-MUS-463114#!
Sternwarte Sonneberg, Bibliothek	http://lobid.org/organisations/DE-Sob1#!
Scherer-Galerie und Heimatmuseum Reischenau	http://lobid.org/organisations/DE-MUS-255418#!
Internationales Wind- und Wassermühlen - Museum	http://lobid.org/organisations/DE-MUS-159919#!
Universitätsbibliothek, Bereichsbibliothek Statistik	http://lobid.org/organisations/DE-290-BS#!
Dokumentations- und Gedenkstätte Rostock (DuG)	http://lobid.org/organisations/DE-MUS-775615#!
Archiv der Stadt Menden (Sauerland)	http://lobid.org/organisations/DE-Men1#!
Verbund der  Öffentlichen Bibliotheken Berlins - VÖBB, Elektronische Medien	http://lobid.org/organisations/DE-609-E#!
Museum Morsbroich	http://lobid.org/organisations/DE-MUS-085818#!
Stadtbibliothek Kierspe	http://lobid.org/organisations/DE-890#!
Kunstmuseum Dettelbach, Pilger und Wallfahrer	http://lobid.org/organisations/DE-MUS-008920#!
Stadtarchiv Alzenau	http://lobid.org/organisations/DE-Aze1#!
Deutscher Bundestag, Pressedokumentation	http://lobid.org/organisations/DE-2288#!
früher: Freiburg/Breisgau; Institut für Business Litigation, Bibliothek	http://lobid.org/organisations/DE-25-176#!
Archiv der Max-Planck-Gesellschaft	http://lobid.org/organisations/DE-2344#!
Katholische Öffentliche Bücherei Kirchheim	http://lobid.org/organisations/DE-1779#!
früher: München; Institut für Städtebau und Wohnungswesen der Deutschen Akademie für Städtebau und Landesplanung e.V., Bibliothek	http://lobid.org/organisations/DE-M495#!
früher: Institut für Ökonometrie und Statistik, Lehrstuhl Prof. Dr. J. Breitung, Bibliothek	http://lobid.org/organisations/DE-38-140#!
Heimatmuseum Neckarau	http://lobid.org/organisations/DE-MUS-116323#!
Missionsmuseum Würzburg	http://lobid.org/organisations/DE-MUS-317615#!
früher: Clausthal-Zellerfeld; Institut für Angewandte Physik, Bibliothek	http://lobid.org/organisations/DE-104-39#!
Dokumentationszentrum Prora	http://lobid.org/organisations/DE-MUS-029021#!
Gedenkstätte Hadamar	http://lobid.org/organisations/DE-MUS-265316#!
Bistumsarchiv Essen	http://lobid.org/organisations/DE-2145#!
Fahrzeug- und Technikmuseum	http://lobid.org/organisations/DE-MUS-142025#!
Gemäldeausstellung der Malerin Gerda Dürrbaum	http://lobid.org/organisations/DE-MUS-438019#!
Forums für Künstlernachlässe Hamburg	http://lobid.org/organisations/DE-MUS-044322#!
Heimatmuseum Rerik	http://lobid.org/organisations/DE-MUS-836413#!
Archiv Diözesancaritasverband Limburg	http://lobid.org/organisations/DE-3004#!
Stadtbücherei Barsinghausen	http://lobid.org/organisations/DE-1205#!
Gemeindebücherei Friedenfels	http://lobid.org/organisations/DE-1413#!
Berlinische Galerie - Landesmuseum für Moderne Kunst, Fotografie und Architektur	http://lobid.org/organisations/DE-MUS-016119#!
Stadtarchiv Jena	http://lobid.org/organisations/DE-J160#!
Universität Mainz, Medizin, Konsortialrelevanter Zeitschriftenbestand	http://lobid.org/organisations/DE-77-021#!
Englische Seminar II, Bibliothek	http://lobid.org/organisations/DE-38-313#!
Stadtbibliothek Oelde	http://lobid.org/organisations/DE-714#!
Universitätsbibliothek Passau	http://lobid.org/organisations/DE-739#!
KIT-Bibliothek, Bibliothek der Zentralen Studienberatung	http://lobid.org/organisations/DE-90-181#!
Numismatische Sammlung der Alten Geschichte	http://lobid.org/organisations/DE-MUS-113428#!
Heimatstube ""Alte Schule""	http://lobid.org/organisations/DE-MUS-135428#!
Heimatmuseum Harthausen	http://lobid.org/organisations/DE-MUS-336512#!
Steglitz-Museum	http://lobid.org/organisations/DE-MUS-017716#!
Museum der Alltagskultur Schloss Waldenbuch	http://lobid.org/organisations/DE-MUS-308210#!
Herbergsmuseum	http://lobid.org/organisations/DE-MUS-802019#!
Museum Frieder Burda/ Salon Berlin	http://lobid.org/organisations/DE-MUS-112227#!
Landesbibliographie Baden-Württemberg, Zentralredaktion	http://lobid.org/organisations/DE-631#!
Mörikehaus Ochsenwang	http://lobid.org/organisations/DE-MUS-218919#!
Stadtarchiv Dortmund	http://lobid.org/organisations/DE-Dm22#!
Stones Fan Museum	http://lobid.org/organisations/DE-MUS-075425#!
Bronzezeithaus	http://lobid.org/organisations/DE-MUS-015329#!
Jüdisches Museum Gailingen	http://lobid.org/organisations/DE-MUS-024422#!
BEGAS HAUS Museum für Kunst und Regionalgeschichte Heinsberg	http://lobid.org/organisations/DE-MUS-171419#!
Evangelische Kirche in Deutschland, Kirchenamt, Bibliothek	http://lobid.org/organisations/DE-Hv134#!
Heimatkundliches Museum	http://lobid.org/organisations/DE-MUS-343119#!
Stadtmuseum Künzelsau	http://lobid.org/organisations/DE-MUS-082017#!
Stiftung Deutsches Design Museum	http://lobid.org/organisations/DE-2885#!
Ruhr-Universität Bochum, Fakultät für Philologie, Sprachwissenschaftliches Institut, Bibliothek	http://lobid.org/organisations/DE-294-37#!
Dorfmuseum Limbach	http://lobid.org/organisations/DE-MUS-308314#!
früher: Bad Urach, Albvereinsmuseum Bad Urach	http://lobid.org/organisations/DE-MUS-136114#!
Klassik Stiftung Weimar / Schillers Wohnhaus mit Schiller-Museum	http://lobid.org/organisations/DE-MUS-879316#!
früher: Frankfurt/Main, Institut für Psychologie, Arbeitsbereich Psychoanalyse, Bibliothek	http://lobid.org/organisations/DE-30-302#!
